Scan_Velocity,Laser_Power,Depth,Width,Length
-1.5543693981189541,-0.6162271215074571,107.24797887037973,54.309864660542075,319.00653064156785
-1.5543693981189541,-0.600233938798842,107.41725709752865,54.36062724620061,318.9984354563836
-1.5543693981189541,-0.584240756090227,107.59698068823539,54.412972978958166,318.9890239001051
-1.5543693981189541,-0.5682475733816117,107.78736922756336,54.46685133953768,318.977968659775
-1.5543693981189541,-0.5522543906729966,107.98862799795444,54.52220552742254,318.96492521182785
-1.5543693981189541,-0.5362612079643814,108.20094683062635,54.5789724374714,318.9495324516046
-1.5543693981189541,-0.5202680252557663,108.4244989656372,54.63708266204793,318.9314134360751
-1.5543693981189541,-0.504274842547151,108.6594399253965,54.6964605195191,318.9101762408765
-1.5543693981189541,-0.488281659838536,108.90590640650552,54.757024109860694,318.88541493215274
-1.5543693981189541,-0.4722884771299207,109.16401519489273,54.818685397985746,318.85671065302176
-1.5543693981189541,-0.4562952944213057,109.43386210927,54.881350325280735,318.82363282382266
-1.5543693981189541,-0.4403021117126904,109.71552097797272,54.94491894969652,318.7857404545901
-1.5543693981189541,-0.42430892900407535,110.00904265425935,55.00928561459679,318.7425835674902
-1.5543693981189541,-0.4083157462954601,110.31445407513394,55.074339146417024,318.6937047262169
-1.5543693981189541,-0.39232256358684503,110.63175736871733,55.139963081032626,318.6386406686133
-1.5543693981189541,-0.37632938087822976,110.96092901512867,55.20603591857629,318.5769240380383
-1.5543693981189541,-0.3603361981696147,111.30191906574827,55.27243140628349,318.508085208259
-1.5543693981189541,-0.34434301546099944,111.65465042561512,55.3390188487819,318.43165419591423
-1.5543693981189541,-0.3283498327523844,112.0190182035688,55.40566344507633,318.347162653877
-1.5543693981189541,-0.3123566500437691,112.39488913457367,55.47222665131693,318.25414593813315
-1.5543693981189541,-0.29636346733515406,112.78210107846587,55.53856656827591,318.1521452401189
-1.5543693981189541,-0.2803702846265388,113.1804625991403,55.60453835229746,318.0407097758018
-1.5543693981189541,-0.26437710191792374,113.58975262794483,55.669994648329364,317.9193990221731
-1.5543693981189541,-0.24838391920930847,114.00972021477531,55.73478604349219,317.78778499123763
-1.5543693981189541,-0.23239073650069342,114.44008437006723,55.79876153949586,317.645454531053
-1.5543693981189541,-0.21639755379207815,114.8805340005587,55.861769042074,317.4920116428796
-1.5543693981189541,-0.2004043710834631,115.33072794135768,55.923655865474544,317.32707980307316
-1.5543693981189541,-0.18441118837484782,115.79029508648398,55.984269249922946,317.1503042779736
-1.5543693981189541,-0.16841800566623277,116.25883461967526,56.04345688986133,316.9613544197347
-1.5543693981189541,-0.1524248229576175,116.73591634684962,56.1010674706653,316.7599259307894
-1.5543693981189541,-0.13643164024900245,117.22108113120304,56.156951211450554,316.5457430844737
-1.5543693981189541,-0.12043845754038718,117.71384143149548,56.21096041150347,316.3185608892254
-1.5543693981189541,-0.10444527483177213,118.21368194364184,56.26294999780667,316.0781671837481
-1.5543693981189541,-0.08845209212315708,118.72006034527838,56.31277807108015,315.82438465058044
-1.5543693981189541,-0.0724589094145418,119.23240814252297,56.3603064477236,315.5570727356391
-1.5543693981189541,-0.056465726705926755,119.75013161769093,56.40540119502508,315.2761294615129
-1.5543693981189541,-0.04047254399731148,120.2726128762703,56.44793315699667,314.9814931225748
-1.5543693981189541,-0.024479361288696433,120.79921099100144,56.48777846820863,314.6731438503494
-1.5543693981189541,-0.00848617858008116,121.32926324045263,56.52481905302038,314.35110503802076
-1.5543693981189541,0.0075070041285338895,121.86208643903338,56.5589431076495,314.0154446134953
-1.5543693981189541,0.023500186837149162,122.39697835494603,56.59004556257849,313.6662761510372
-1.5543693981189541,0.03949336954576421,122.93321921214684,56.61802852287351,313.30375981217185
-1.5543693981189541,0.055486552254379484,123.47007327196899,56.64280168407886,312.92810310730164
-1.5543693981189541,0.07147973496299453,124.00679048965927,56.66428272145585,312.5395614702936
-1.5543693981189541,0.0874729176716098,124.54260824069544,56.682397650453716,312.1384386391775
-1.5543693981189541,0.10346610038022486,125.0767531113875,56.6970811564332,311.7250868370269
-1.5543693981189541,0.11945928308884013,125.60844274792395,56.708276891809675,311.29990674808926
-1.5543693981189541,0.13545246579745518,126.13688775770743,56.71593773894068,310.8633472852613
-1.5543693981189541,0.15144564850607045,126.66129365653191,56.72002603725268,310.4159051460872
-1.5543693981189541,0.1674388312146855,127.18086285489147,56.72051377328144,309.9581241555668
-1.5543693981189541,0.18343201392330077,127.6947966764765,56.717382732489796,309.4905943951975
-1.5543693981189541,0.19942519663191582,128.20229740171092,56.710624611923265,309.01395111883494
-1.5543693981189541,0.2154183793405311,128.70257032901583,56.70024109296844,308.52887345712713
-1.5543693981189541,0.23141156204914615,129.1948258463464,56.68624387368744,308.0360829134511
-1.5543693981189541,0.24740474475776142,129.67828150544966,56.66865466041621,307.5363416554608
-1.5543693981189541,0.26339792746637647,130.15216409122428,56.6475051185295,307.0304506075095
-1.5543693981189541,0.27939111017499174,130.61571167853288,56.62283678249373,306.5192473503634
-1.5543693981189541,0.2953842928836068,131.0681756688239,56.59470092554554,306.0036038357355
-1.5543693981189541,0.31137747559222206,131.50882279896334,56.56315838955024,305.4844239242582
-1.5543693981189541,0.3273706583008371,131.9369371147551,56.528279375806775,304.9626407565553
-1.5543693981189541,0.3433638410094524,132.35182190174356,56.490143197774664,304.4392139680705
-1.5543693981189541,0.35935702371806744,132.75280156604362,56.44883799690106,303.9151267592489
-1.5543693981189541,0.3753502064266827,133.13922345812767,56.404460422921865,303.39138283354976
-1.5543693981189541,0.391343389135298,133.51045963271994,56.357115280198194,302.8690032165748
-1.5543693981189541,0.4073365718439128,133.8659085381995,56.306915141827645,302.3490229703362
-1.5543693981189541,0.4233297545525281,134.20499662919778,56.25397993343675,301.8324878173463
-1.5543693981189541,0.43932293726114335,134.52717989639103,56.19843648871667,301.32045068978283
-1.5543693981189541,0.4553161199697582,134.83194530782893,56.14041807890682,300.81396821947186
-1.5543693981189541,0.47130930267837345,135.11881215651064,56.080063918560164,300.31409718482405
-1.5543693981189541,0.4873024853869887,135.3873333093134,56.017518650038866,299.82189093116074
-1.5543693981189541,0.503295668095604,135.63709635279375,55.95293180928801,299.33839578107165
-1.5543693981189541,0.5192888508042188,135.8677246318187,55.88645727551974,298.8646474515505
-1.5543693981189541,0.5352820335128341,136.07887817743838,55.81825270750719,298.40166749466346
-1.5543693981189541,0.5512752162214494,136.27025452088205,55.7484789692396,297.95045977841477
-1.5543693981189541,0.5672683989300646,136.44158939104042,55.67729954772393,297.51200702428264
-1.5543693981189541,0.5832615816386795,136.59265729329377,55.604879965736885,297.08726741761353
-1.5543693981189541,0.5992547643472947,136.72327196804332,55.53138719233151,296.677171306681
-1.5543693981189541,0.61524794705591,136.83328672781153,55.456989053887895,296.2826180057411
-1.5543693981189541,0.6312411297645253,136.92259467228592,55.38185364846487,295.90447271685423
-1.5543693981189541,0.6472343124731401,136.9911287811882,55.30614876616201,295.5435635845946
-1.5543693981189541,0.6632274951817554,137.03886188535768,55.23004131813812,295.20067889703995
-1.5543693981189541,0.6792206778903707,137.06580651693878,55.15369677685358,294.87656444562975
-1.5543693981189541,0.6952138605989859,137.0720146400531,55.077278630011904,294.5719210556065
-1.5543693981189541,0.7112070433076008,137.05757726382035,55.00094785056949,294.28740229781397
-1.5543693981189541,0.727200226016216,137.02262394006053,54.92486238506443,294.0236123916333
-1.5543693981189541,0.7431934087248313,136.96732214846514,54.849176662384764,293.78110430778736
-1.5543693981189541,0.7591865914334466,136.89187657245967,54.774041124955744,293.5603780786557
-1.5543693981189541,0.7751797741420614,136.79652826939892,54.699601784175684,293.3618793226131
-1.5543693981189541,0.7911729568506767,136.6815537391316,54.625999801770945,293.18599798775125
-1.5543693981189541,0.807166139559292,136.54726389534355,54.553371098574644,293.0330673191607
-1.5543693981189541,0.8231593222679072,136.3940029444358,54.48184599206173,292.90336305276594
-1.5543693981189541,0.839152504976522,136.22214717701812,54.41154886379614,292.79710283750387
-1.5543693981189541,0.8551456876851373,136.0321036773878,54.34259785776543,292.71444588644533
-1.5543693981189541,0.8711388703937526,135.82430895663427,54.27510461039528,292.65549285627105
-1.5543693981189541,0.8871320531023679,135.59922751524024,54.20917401285263,292.6202859533489
-1.5543693981189541,0.9031252358109827,135.35735034125946,54.144904006062234,292.6088092635113
-1.5543693981189541,0.919118418519598,135.0991933503212,54.08238540867916,292.6209893015239
-1.5543693981189541,0.9351116012282132,134.8252957738577,54.0217017780795,292.656695775156
-1.5543693981189541,0.9511047839368281,134.53621850205747,53.962929304255354,292.71574255773976
-1.5543693981189541,0.9670979666454433,134.23254238813016,53.90613673632831,292.79788886211765
-1.5543693981189541,0.9830911493540586,133.91486652051228,53.85138534122943,292.9028406079575
-1.5543693981189541,0.9990843320626739,133.58380646966222,53.79872889393468,293.0302519735492
-1.5543693981189541,1.0150775147712887,133.23999251607523,53.748213698491966,293.1797271223941
-1.5543693981189541,1.031070697479904,132.88406786610622,53.69987863893315,293.35082209417334
-1.5543693981189541,1.0470638801885193,132.51668686211235,53.6537552590291,293.54304684901706
-1.5543693981189541,1.0630570628971345,132.13851319332497,53.60986786972104,293.7558674534174
-1.5543693981189541,1.0790502456057494,131.75021811373028,53.56823368294687,293.98870839562034
-1.5543693981189541,1.0950434283143646,131.3524786730816,53.52886297047661,294.2409550179038
-1.5543693981189541,1.11103661102298,130.94597596698551,53.49175924627873,294.511956052805
-1.5543693981189541,1.1270297937315952,130.53139341179846,53.45691947085702,294.80102625009135
-1.5543693981189541,1.14302297644021,130.10941504984675,53.42433427592779,295.1074490810854
-1.5543693981189541,1.1590161591488253,129.68072389023376,53.39398820774916,295.43047950684706
-1.5543693981189541,1.1750093418574405,129.24600029023583,53.3658599873671,295.76934679669074
-1.5543693981189541,1.1910025245660558,128.80592038200595,53.33992278600846,296.12325738356606
-1.5543693981189541,1.2069957072746706,128.3611545490094,53.3161445138275,296.491397742952
-1.5543693981189541,1.222988889983286,127.91236595630525,53.29448812020082,296.87293728211927
-1.5543693981189541,1.2389820726919012,127.46020913846905,53.27491190376408,297.26703122687377
-1.5543693981189541,1.2549752554005165,127.00532864862262,53.25736983039424,297.6728234932365
-1.5543693981189541,1.2709684381091313,126.54835777170032,53.24181185736048,298.08944953190127
-1.5543693981189541,1.2869616208177466,126.08991730474042,53.22818426189718,298.51603913377215
-1.5543693981189541,1.3029548035263618,125.6306144066447,53.216429972491085,298.95171918538324
-1.5543693981189541,1.318947986234977,125.17104151950298,53.206488901222855,299.39561636356336
-1.5543693981189541,1.334941168943592,124.71177536323368,53.198298275558685,299.84685975930427
-1.5543693981189541,1.3509343516522072,124.25337600494595,53.19179296805101,300.3045834214316
-1.5543693981189541,1.3669275343608225,123.79638600408936,53.18690582247759,300.7679288113494
-1.5543693981189541,1.3829207170694378,123.34132963412125,53.18356797502355,301.23604716082974
-1.5543693981189541,1.3989138997780526,122.88871218109307,53.18170916919307,301.7081017255442
-1.5543693981189541,1.4149070824866679,122.43901931923665,53.18125806322253,302.18326992777634
-1.5543693981189541,1.4309002651952831,121.99271656332121,53.18214252885706,302.66074538250865
-1.5543693981189541,1.446893447903898,121.55024879725104,53.18428994044504,303.1397398018443
-1.5543693981189541,1.4628866306125132,121.11203987808611,53.18762745340027,303.61948477348665
-1.5543693981189541,1.4788798133211285,120.67849231439433,53.192082271178265,304.09923340976536
-1.5543693981189541,1.4948729960297438,120.24998701758102,53.19758190001102,304.5782618644583
-1.5543693981189541,1.5108661787383586,119.82688312459784,53.2040543907425,305.05587071540094
-1.5543693981189541,1.5268593614469739,119.40951789020174,53.21142856720478,305.5313862116093
-1.5543693981189541,1.5428525441555891,118.99820664672012,53.21963424067153,306.00416138435486
-1.5543693981189541,1.558845726864204,118.59324282908304,53.2286024100206,306.4735770223171
-1.5384589705870053,-1.6237976321502121,106.4098523299386,53.65103159219984,320.71266311420493
-1.5384589705870053,-1.607804449441597,106.38969715856717,53.64547539297564,320.6822133192855
-1.5384589705870053,-1.5918112667329818,106.36880764936836,53.639813532436335,320.6507784361553
-1.5384589705870053,-1.5758180840243667,106.34718626071965,53.6340564724985,320.6183655992575
-1.5384589705870053,-1.5598249013157515,106.32483843911234,53.62821595719791,320.58498519487017
-1.5384589705870053,-1.5438317186071364,106.3017728657963,53.62230507074103,320.5506510114363
-1.5384589705870053,-1.5278385358985211,106.27800171080347,53.61633829404573,320.5153803819049
-1.5384589705870053,-1.511845353189906,106.25354089380046,53.61033155936785,320.47919431658426
-1.5384589705870053,-1.4958521704812908,106.22841035114527,53.604302302591265,320.4421176249527
-1.5384589705870053,-1.4798589877726758,106.2026343084463,53.598269512741034,320.40417902482136
-1.5384589705870053,-1.4638658050640605,106.1762415578431,53.59225377826245,320.365411237201
-1.5384589705870053,-1.4478726223554454,106.14926573914792,53.58627732959426,320.325851065188
-1.5384589705870053,-1.4318794396468302,106.1217456239066,53.58036407755091,320.2855394551616
-1.5384589705870053,-1.4158862569382151,106.09372540135482,53.57453964701821,320.24452153856436
-1.5384589705870053,-1.3998930742295999,106.06525496516504,53.56883140545797,320.20284665253587
-1.5384589705870053,-1.3838998915209848,106.03639019979668,53.56326848571119,320.16056833767334
-1.5384589705870053,-1.3679067088123695,106.00719326518315,53.55788180258662,320.1177443112125
-1.5384589705870053,-1.3519135261037545,105.97773287840857,53.55270406272066,320.07443641395275
-1.5384589705870053,-1.3359203433951392,105.94808459095137,53.54776976719805,320.03071052929675
-1.5384589705870053,-1.3199271606865242,105.91833105999629,53.54311520642925,319.986636472834
-1.5384589705870053,-1.3039339779779089,105.88856231224565,53.538778446789905,319.9422878509732
-1.5384589705870053,-1.2879407952692938,105.85887599859257,53.534799308542006,319.8977418872187
-1.5384589705870053,-1.2719476125606786,105.82937763795661,53.53121933457378,319.85307921479296
-1.5384589705870053,-1.2559544298520635,105.80018084852325,53.52808174951687,319.8083836344304
-1.5384589705870053,-1.2399612471434485,105.77140756457727,53.52543140882531,319.7637418363069
-1.5384589705870053,-1.2239680644348332,105.74318823707381,53.52331473743055,319.71924308522614
-1.5384589705870053,-1.207974881726218,105.71566201605242,53.52177965762124,319.67497886835736
-1.5384589705870053,-1.1919816990176029,105.6889769129686,53.52087550583481,319.63104250500726
-1.5384589705870053,-1.1759885163089878,105.66328994099428,53.52065293809089,319.58752871811663
-1.5384589705870053,-1.1599953336003725,105.63876723132577,53.521163823843416,319.54453316739136
-1.5384589705870053,-1.1440021508917573,105.61558412353367,53.52246112808001,319.50215194421736
-1.5384589705870053,-1.1280089681831422,105.59392522799499,53.52459878155203,319.46048102875744
-1.5384589705870053,-1.1120157854745272,105.57398445846584,53.52763153907859,319.41961570989486
-1.5384589705870053,-1.096022602765912,105.55596503288024,53.53161482593042,319.3796499689648
-1.5384589705870053,-1.0800294200572966,105.54007944050146,53.53660457236662,319.3406758285038
-1.5384589705870053,-1.0640362373486816,105.52654937360401,53.54265703646706,319.3027826675459
-1.5384589705870053,-1.0480430546400665,105.51560562192917,53.54982861547618,319.26605650530126
-1.5384589705870053,-1.0320498719314513,105.50748792823407,53.55817564594986,319.23057925536466
-1.5384589705870053,-1.016056689222836,105.5024448033454,53.56775419307501,319.1964279529222
-1.5384589705870053,-1.000063506514221,105.50073329923129,53.57861982961137,319.16367395774256
-1.5384589705870053,-0.9840703238056058,105.50261873872276,53.59082740498668,319.13238213606206
-1.5384589705870053,-0.9680771410969906,105.50837440064538,53.60443080515867,319.10261002479155
-1.5384589705870053,-0.9520839583883755,105.51828115926502,53.619482703940434,319.07440698178834
-1.5384589705870053,-0.9360907756797603,105.53262707710834,53.63603430656863,319.04781332624555
-1.5384589705870053,-0.9200975929711451,105.55170695038629,53.654135086376336,319.02285947354926
-1.5384589705870053,-0.90410441026253,105.57582180643155,53.67383251551341,318.99956506924354
-1.5384589705870053,-0.8881112275539148,105.60527835275225,53.69517179073701,318.9779381270121
-1.5384589705870053,-0.8721180448452996,105.6403883775107,53.71819555537125,318.95797417584515
-1.5384589705870053,-0.8561248621366846,105.68146810144911,53.74294361860963,318.93965542178995
-1.5384589705870053,-0.8401316794280694,105.7288374815108,53.76945267340348,318.92294992990014
-1.5384589705870053,-0.8241384967194543,105.78281946663918,53.797756014246005,318.90781083218064
-1.5384589705870053,-0.8081453140108391,105.84373920647926,53.82788325622231,318.89417556748595
-1.5384589705870053,-0.792152131302224,105.91192321395604,53.859860056750826,318.8819651594536
-1.5384589705870053,-0.7761589485936088,105.9876984829605,53.89370784149138,318.8710835386499
-1.5384589705870053,-0.7601657658849936,106.07139156263338,53.929443535936215,318.8614169151599
-1.5384589705870053,-0.7441725831763785,106.16332759000285,53.967079304236435,318.85283320787505
-1.5384589705870053,-0.7281794004677633,106.26382928299682,54.00662229684184,318.8451815367086
-1.5384589705870053,-0.7121862177591481,106.37321589611945,54.048074408551514,318.83829178390727
-1.5384589705870053,-0.696193035050533,106.49180214134711,54.09143204858117,318.8319742305217
-1.5384589705870053,-0.6801998523419178,106.61989707706408,54.13668592425351,318.8260192739451
-1.5384589705870053,-0.6642066696333027,106.75780296811882,54.18382083990788,318.82019723223425
-1.5384589705870053,-0.6482134869246875,106.90581412033626,54.23281551260567,318.8142582406826
-1.5384589705870053,-0.6322203042160723,107.06421569307125,54.28364240617742,318.80793224582555
-1.5384589705870053,-0.6162271215074571,107.23328249362618,54.3362675851168,318.8009291017185
-1.5384589705870053,-0.600233938798842,107.41327775758592,54.39065058977502,318.79293877294583
-1.5384589705870053,-0.584240756090227,107.60445191934019,54.44674433424679,318.7836316483883
-1.5384589705870053,-0.5682475733816117,107.80704137726649,54.50449502826612,318.77265896929987
-1.5384589705870053,-0.5522543906729966,108.02126725823463,54.563842124346344,318.759653374727
-1.5384589705870053,-0.5362612079643814,108.24733418626622,54.62471829130469,318.7442295667416
-1.5384589705870053,-0.5202680252557663,108.48542906033315,54.68704941520765,318.72598509735894
-1.5384589705870053,-0.504274842547151,108.73571984641384,54.750754628659024,318.7045012783748
-1.5384589705870053,-0.488281659838536,108.99835438903607,54.815746369229124,318.6793442146818
-1.5384589705870053,-0.4722884771299207,109.27345924762466,54.88193046769158,318.6500659609267
-1.5384589705870053,-0.4562952944213057,109.56113856303732,54.949206266593066,318.61620580063595
-1.5384589705870053,-0.4403021117126904,109.86147295971176,55.01746676953354,318.5772916461892
-1.5384589705870053,-0.42430892900407535,110.1745184888612,55.08659882137922,318.5328415572451
-1.5384589705870053,-0.4083157462954601,110.50030561814344,55.15648331946985,318.4823653744419
-1.5384589705870053,-0.39232256358684503,110.83883827318806,55.22699545571517,318.4253664643984
-1.5384589705870053,-0.37632938087822976,111.19009293629769,55.29800498930558,318.3613435712452
-1.5384589705870053,-0.3603361981696147,111.55401780754451,55.369376549588445,318.28979276911804
-1.5384589705870053,-0.34434301546099944,111.93053203335545,55.440969968485675,318.2102095092555
-1.5384589705870053,-0.3283498327523844,112.31952500752735,55.51264064165214,318.12209075456815
-1.5384589705870053,-0.3123566500437691,112.72085574943017,55.58423991739778,318.0249371937865
-1.5384589705870053,-0.29636346733515406,113.13435236394449,55.65561551222153,317.91825552656184
-1.5384589705870053,-0.2803702846265388,113.55981158744103,55.726611951632506,317.80156081019095
-1.5384589705870053,-0.26437710191792374,113.99699842384399,55.79707103476564,317.67437885796755
-1.5384589705870053,-0.24838391920930847,114.44564587452552,55.86683232113478,317.53624867853716
-1.5384589705870053,-0.23239073650069342,114.90545476546146,55.935733637709106,317.386724945055
-1.5384589705870053,-0.21639755379207815,115.37609367473495,56.00361160434838,317.2253804824186
-1.5384589705870053,-0.2004043710834631,115.85719896310869,56.070302175490916,317.05180876038
-1.5384589705870053,-0.18441118837484782,116.34837490999885,56.13564119585622,316.86562637993626
-1.5384589705870053,-0.16841800566623277,116.8491939567765,56.199464967802754,316.6664755400579
-1.5384589705870053,-0.1524248229576175,117.3591970588969,56.261610827871976,316.4540264715498
-1.5384589705870053,-0.13643164024900245,117.87789414791503,56.32191772995266,316.2279798246438
-1.5384589705870053,-0.12043845754038718,118.4047647039904,56.38022683241632,315.98806899681085
-1.5384589705870053,-0.10444527483177213,118.93925843901668,56.436382086505745,315.7340623872463
-1.5384589705870053,-0.08845209212315708,119.48079609003469,56.490230823204385,315.4657655645318
-1.5384589705870053,-0.0724589094145418,120.02877032210273,56.541624335776675,315.18302333411475
-1.5384589705870053,-0.056465726705926755,120.58254673931077,56.59041845514712,314.8857216924638
-1.5384589705870053,-0.04047254399731148,121.14146500213315,56.63647411528075,314.5737896550706
-1.5384589705870053,-0.024479361288696433,121.70484004882503,56.67965790573896,314.24720094585876
-1.5384589705870053,-0.00848617858008116,122.27196341808138,56.71984260861383,313.9059755360429
-1.5384589705870053,0.0075070041285338895,122.84210466969546,56.756907717089355,313.5501810210437
-1.5384589705870053,0.023500186837149162,123.4145128994832,56.79073993294098,313.1799338247104
-1.5384589705870053,0.03949336954576421,123.98841834427711,56.821233640364866,312.79540022082824
-1.5384589705870053,0.055486552254379484,124.56303407234816,56.84829135362419,312.39679716269
-1.5384589705870053,0.07147973496299453,125.13755775418244,56.87182413611227,311.9843929123831
-1.5384589705870053,0.0874729176716098,125.71117350812835,56.89175198856037,311.5585074623858
-1.5384589705870053,0.10346610038022486,126.28305381504046,56.9080042042609,311.1195127430696
-1.5384589705870053,0.11945928308884013,126.85236149567928,56.920519689332906,310.6678326107643
-1.5384589705870053,0.13545246579745518,127.41825174428618,56.92924724622798,310.2039426121549
-1.5384589705870053,0.15144564850607045,127.97987421144094,56.93414581885567,309.72836952193126
-1.5384589705870053,0.1674388312146855,128.53637512902685,56.935184697901676,309.2416906518076
-1.5384589705870053,0.18343201392330077,129.08689946987712,56.93234368511462,308.744532930246
-1.5384589705870053,0.19942519663191582,129.63059313446138,56.92561321554943,308.2375717534649
-1.5384589705870053,0.2154183793405311,130.1666051567863,56.91499443697386,307.72152960956754
-1.5384589705870053,0.23141156204914615,130.69408992153978,56.90049924587021,307.19717447889093
-1.5384589705870053,0.24740474475776142,131.21220938439845,56.882150279692745,306.6653180149336
-1.5384589705870053,0.26339792746637647,131.72013528734672,56.859980865274665,306.1268135114713
-1.5384589705870053,0.27939111017499174,132.21705136082258,56.834034923510906,305.5825536626987
-1.5384589705870053,0.2953842928836068,132.702155504512,56.8043668306778,305.0334681244359
